Date,target_sindaebang,sillim3bridge,gwankdorimbridge,yangsnabridge,Geumcheon,Guankak,Namhyoen,Hyeonchoongwon,Gisangcheong,Yeongdeungpo,Yangcheon,Hangang,Acc_6h_Geumcheon,Acc_6h_Guankak,Acc_6h_Namhyoen,Acc_6h_Hyeonchoongwon,Acc_6h_Gisangcheong,Acc_6h_Yeongdeungpo,Acc_6h_Yangcheon,Acc_6h_Hangang,Avg_raninfall_710101,Avg_raninfall_710102,Avg_raninfall_710103,Avg_raninfall_710104,Avg_raninfall_710105,Avg_raninfall_710106,Avg_raninfall_710107,Avg_raninfall_710108,Avg_raninfall_710109,Avg_raninfall_710110,sindaebang_0.5h,sindaebang_1h,sindaebang_2h,sindaebang_3h,sindaebang_4h,sindaebang_5h,sindaebang_6h
2022-06-02 4:10,13.06,0.19,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 4:20,13.06,0.2,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 4:30,13.06,0.19,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 4:40,13.06,0.2,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 4:50,13.06,0.2,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 5:00,13.06,0.2,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 5:10,13.06,0.2,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 5:20,13.06,0.2,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.07
2022-06-02 5:30,13.06,0.2,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 5:40,13.06,0.2,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 5:50,13.06,0.19,0.16,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 6:00,13.06,0.2,0.16,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 6:10,13.06,0.2,0.16,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 6:20,13.06,0.2,0.16,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.07,13.06
2022-06-02 6:30,13.06,0.2,0.16,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 6:40,13.06,0.2,0.16,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 6:50,13.06,0.2,0.16,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 7:00,13.06,0.2,0.15,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 7:10,13.06,0.2,0.15,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 7:20,13.06,0.2,0.15,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.07,13.06,13.06
2022-06-02 7:30,13.06,0.19,0.15,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 7:40,13.06,0.19,0.15,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 7:50,13.06,0.2,0.15,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.07
2022-06-02 8:00,13.06,0.2,0.15,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.07
2022-06-02 8:10,13.06,0.19,0.15,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.07
2022-06-02 8:20,13.06,0.19,0.15,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.07,13.06,13.06,13.06
2022-06-02 8:30,13.06,0.19,0.15,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.07
2022-06-02 8:40,13.06,0.19,0.15,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 8:50,13.06,0.19,0.15,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.07,13.06
2022-06-02 9:00,13.06,0.18,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.07,13.06
2022-06-02 9:10,13.06,0.18,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.07,13.06
2022-06-02 9:20,13.06,0.18,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.07,13.06,13.06,13.06,13.06
2022-06-02 9:30,13.06,0.17,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.07,13.06
2022-06-02 9:40,13.06,0.17,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 9:50,13.06,0.17,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.07,13.06,13.06
2022-06-02 10:00,13.06,0.17,0.15,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.07,13.06,13.06
2022-06-02 10:10,13.06,0.18,0.15,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.07,13.06,13.06
2022-06-02 10:20,13.06,0.18,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.07,13.06,13.06,13.06,13.06,13.06
2022-06-02 10:30,13.06,0.18,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.07,13.06,13.06
2022-06-02 10:40,13.06,0.18,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 10:50,13.06,0.18,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,13.06,13.06,13.07,13.06,13.06,13.07
2022-06-02 11:00,13.06,0.17,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.07,13.06,13.06,13.07
2022-06-02 11:10,13.06,0.16,0.15,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.07,13.06,13.06,13.06
2022-06-02 11:20,13.07,0.15,0.15,31.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 11:30,13.06,0.15,0.15,31.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.07,13.06,13.06,13.06
2022-06-02 11:40,13.06,0.16,0.15,31.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 11:50,13.06,0.16,0.15,31.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.07,13.06,13.06,13.07,13.06
2022-06-02 12:00,13.06,0.16,0.15,31.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.07,13.06,13.06,13.07,13.07
2022-06-02 12:10,13.06,0.16,0.15,31.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.07,13.06,13.06,13.06,13.07
2022-06-02 12:20,13.06,0.16,0.15,31.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.07
2022-06-02 12:30,13.06,0.16,0.15,31.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.07,13.06,13.06,13.06,13.07
2022-06-02 12:40,13.06,0.16,0.15,31.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.07
2022-06-02 12:50,13.06,0.17,0.15,31.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.07,13.06,13.06,13.07,13.06,13.07
2022-06-02 13:00,13.06,0.16,0.15,31.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.07,13.06,13.06,13.07,13.07,13.06
2022-06-02 13:10,13.06,0.16,0.15,31.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.07,13.06,13.06,13.06,13.07,13.06
2022-06-02 13:20,13.06,0.17,0.15,31.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,13.06,13.06,13.06,13.06,13.07,13.06
2022-06-02 13:30,13.06,0.17,0.15,31.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.06,13.06,13.06,13.07,13.06
2022-06-02 13:40,13.06,0.17,0.15,31.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,13.06,13.06,13.06,13.06,13.07,13.07
2022-06-02 13:50,13.07,0.19,0.15,31.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.07,13.06,13.07,13.07
2022-06-02 14:00,13.07,0.2,0.15,31.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,13.06,13.06,13.07,13.07,13.06,13.07
2022-06-02 14:10,13.07,0.21,0.15,31.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.07,13.06,13.07
2022-06-02 14:20,13.06,0.21,0.15,31.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.07,13.06,13.07
2022-06-02 14:30,13.07,0.2,0.15,31.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.07,13.06,13.06
2022-06-02 14:40,13.06,0.2,0.15,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.07,13.07,13.06
2022-06-02 14:50,13.06,0.2,0.15,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.07,13.06,13.07,13.07,13.06
2022-06-02 15:00,13.06,0.21,0.15,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.07,13.07,13.06,13.07,13.06
2022-06-02 15:10,13.06,0.2,0.15,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.07,13.06,13.07,13.06
2022-06-02 15:20,13.06,0.2,0.15,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.07,13.06,13.07,13.06
2022-06-02 15:30,13.06,0.21,0.15,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.07,13.06,13.06,13.06
2022-06-02 15:40,13.06,0.2,0.15,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.07,13.07,13.06,13.06
2022-06-02 15:50,13.06,0.2,0.15,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.07,13.06,13.07,13.07,13.06,13.06
2022-06-02 16:00,13.06,0.2,0.15,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.07,13.07,13.06,13.07,13.06,13.06
2022-06-02 16:10,13.06,0.21,0.15,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.07,13.06,13.07,13.06,13.06
2022-06-02 16:20,13.06,0.21,0.15,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,13.06,13.07,13.06,13.07,13.06,13.06
2022-06-02 16:30,13.06,0.2,0.15,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,13.06,13.07,13.06,13.06,13.06,13.06
2022-06-02 16:40,13.06,0.2,0.15,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.07,13.07,13.06,13.06,13.06
2022-06-02 16:50,13.07,0.21,0.15,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.07,13.07,13.06,13.06,13.06
2022-06-02 17:00,13.07,0.2,0.15,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.07,13.06,13.07,13.06,13.06,13.06
2022-06-02 17:10,13.06,0.2,0.15,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.07,13.06,13.07,13.06,13.06,13.06
2022-06-02 17:20,13.06,0.2,0.15,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.07,13.06,13.07,13.06,13.06,13.06
2022-06-02 17:30,13.06,0.2,0.15,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.06,13.06,13.06,13.06,13.06
2022-06-02 17:40,13.06,0.2,0.14,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.06,13.06,13.06,13.06
2022-06-02 17:50,13.06,0.2,0.14,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.06,13.06,13.06,13.06
2022-06-02 18:00,13.07,0.2,0.14,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,13.06,13.07,13.06,13.06,13.06,13.06
2022-06-02 18:10,13.07,0.19,0.14,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,13.06,13.07,13.06,13.06,13.06,13.06
2022-06-02 18:20,13.07,0.19,0.14,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,13.06,13.07,13.06,13.06,13.06,13.06
2022-06-02 18:30,13.07,0.19,0.14,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 18:40,13.07,0.19,0.13,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.07,13.06,13.06,13.06,13.06,13.06
2022-06-02 18:50,13.07,0.19,0.13,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.07,13.06,13.06,13.06,13.06,13.06
2022-06-02 19:00,13.06,0.19,0.13,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.07,13.06,13.06,13.06,13.06,13.06
2022-06-02 19:10,13.06,0.19,0.13,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.06,13.06,13.06,13.06,13.06
2022-06-02 19:20,13.06,0.19,0.12,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.06,13.06,13.06,13.06,13.06
2022-06-02 19:30,13.06,0.19,0.12,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 19:40,13.07,0.19,0.13,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 19:50,13.07,0.2,0.13,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 20:00,13.07,0.2,0.13,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 20:10,13.07,0.2,0.13,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 20:20,13.07,0.2,0.13,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 20:30,13.06,0.2,0.12,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 20:40,13.06,0.2,0.13,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 20:50,13.06,0.2,0.13,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 21:00,13.06,0.2,0.13,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 21:10,13.06,0.2,0.13,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 21:20,13.06,0.2,0.14,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 21:30,13.06,0.2,0.14,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 21:40,13.06,0.2,0.14,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 21:50,13.06,0.19,0.14,31.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 22:00,13.06,0.19,0.14,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 22:10,13.06,0.19,0.14,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 22:20,13.06,0.2,0.14,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 22:30,13.06,0.19,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 22:40,13.06,0.2,0.14,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 22:50,13.06,0.19,0.14,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 23:00,13.06,0.19,0.14,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 23:10,13.06,0.19,0.14,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 23:20,13.06,0.2,0.14,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 23:30,13.06,0.19,0.14,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 23:40,13.06,0.19,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-02 23:50,13.06,0.19,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-03 0:00,13.06,0.19,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-03 0:10,13.06,0.19,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-03 0:20,13.06,0.2,0.15,31.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-03 0:30,13.06,0.21,0.15,31.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-03 0:40,13.06,0.21,0.15,31.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-03 0:50,13.06,0.2,0.15,31.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-03 1:00,13.06,0.2,0.15,31.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
2022-06-03 1:10,13.06,0.2,0.15,31.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.06,13.06,13.06,13.06,13.06
